x,y,B,is_init,is_unsafe
-0.07499999999999996,-1.4,1.8756249999999997,0,0
-0.04999999999999982,-1.4,1.8724999999999996,0,0
-0.02499999999999991,-1.4,1.8706249999999998,0,0
0.0,-1.4,1.8699999999999997,0,0
0.025000000000000133,-1.4,1.8706249999999998,0,0
0.050000000000000044,-1.4,1.8724999999999996,0,0
0.07500000000000018,-1.4,1.8756249999999997,0,0
0.10000000000000009,-1.4,1.8799999999999997,0,0
0.125,-1.4,1.8856249999999997,0,0
0.15000000000000013,-1.4,1.8924999999999996,0,0
0.17500000000000004,-1.4,1.9006249999999998,0,0
0.20000000000000018,-1.4,1.9099999999999997,0,0
0.2250000000000001,-1.4,1.9206249999999996,0,0
0.25,-1.4,1.9324999999999999,0,0
0.27500000000000013,-1.4,1.945625,0,0
0.30000000000000004,-1.4,1.9599999999999997,0,0
0.3250000000000002,-1.4,1.9756249999999997,0,0
0.3500000000000001,-1.4,1.9925,0,0
0.375,-1.4,2.010625,0,0
0.40000000000000013,-1.4,2.03,0,0
0.42500000000000004,-1.4,2.050625,0,0
0.4500000000000002,-1.4,2.0725000000000002,0,0
0.4750000000000001,-1.4,2.095625,0,0
0.5,-1.4,2.12,0,0
0.5249999999999999,-1.4,2.145625,0,0
0.5500000000000003,-1.4,2.1725000000000003,0,0
0.5750000000000002,-1.4,2.200625,0,0
0.6000000000000001,-1.4,2.23,0,0
0.625,-1.4,2.260625,0,0
0.6499999999999999,-1.4,2.2924999999999995,0,0
0.6750000000000003,-1.4,2.325625,0,0
0.7000000000000002,-1.4,2.3600000000000003,0,0
0.7250000000000001,-1.4,2.395625,0,0
0.75,-1.4,2.4325,0,0
0.7749999999999999,-1.4,2.4706249999999996,0,0
0.8000000000000003,-1.4,2.5100000000000002,0,0
0.8250000000000002,-1.4,2.550625,0,0
0.8500000000000001,-1.4,2.5925000000000002,0,0
0.875,-1.4,2.635625,0,0
0.9000000000000004,-1.4,2.6800000000000006,0,0
0.9250000000000003,-1.4,2.7256250000000004,0,0
0.9500000000000002,-1.4,2.7725,0,0
0.9750000000000001,-1.4,2.820625,0,0
1.0,-1.4,2.87,0,0
1.0250000000000004,-1.4,2.9206250000000007,0,0
1.0500000000000003,-1.4,2.9725,0,0
1.0750000000000002,-1.4,3.0256250000000002,0,0
1.1,-1.4,3.08,0,0
1.125,-1.4,3.135625,0,0
1.1500000000000004,-1.4,3.192500000000001,0,0
1.1750000000000003,-1.4,3.2506250000000003,0,0
1.2000000000000002,-1.4,3.3100000000000005,0,0
1.225,-1.4,3.3706250000000004,0,0
1.25,-1.4,3.4325,0,0
1.2750000000000004,-1.4,3.495625000000001,0,0
